SalePrice,id
128111.61328311152,2734
139518.4299911413,2735
139014.58019385624,2736
121851.53466002726,2737
139191.85715151118,2738
156251.84544473674,2739
135631.9709506965,2740
147454.4613014772,2741
157779.26771640952,2742
163020.4914841148,2743
163896.18197328068,2744
139866.44314071783,2745
143098.35042433013,2746
147922.8479568657,2747
124917.66352769911,2748
128067.33111403575,2749
123425.95839010563,2750
137883.34366095765,2751
181256.57116073667,2752
146694.57143243757,2753
197633.03658826466,2754
143108.42819266277,2755
95122.2730030824,2756
72255.69928870766,2757
87819.03426835245,2758
179022.55942879556,2759
126078.61036730385,2760
139652.55939880727,2761
139809.35328960777,2762
184296.9361473842,2763
146078.1866710219,2764
287860.1578131179,2765
121552.30877661252,2766
89002.96701503816,2767
126753.46224337438,2768
133848.4637973783,2769
132373.35453017638,2770
99227.81779377241,2771
110152.7774739812,2772
176102.7039289241,2773
151413.87541895878,2774
108169.18445776276,2775
145782.29373421264,2776
159822.3093474494,2777
100729.7296960135,2778
122689.68306361543,2779
96253.66744985277,2780
97889.34541351118,2781
102315.23895986365,2782
103388.32933552883,2783
122500.82345823788,2784
139677.12206514415,2785
64788.80856212366,2786
125423.95859368157,2787
76281.48037195233,2788
163579.44261554655,2789
94824.2915066326,2790
111041.82208971909,2791
59301.062975519555,2792
135207.34225018724,2793
101104.85107468563,2794
121041.1927484874,2795
100830.23828063424,2796
214939.42159117298,2797
105825.45932307767,2798
108650.62669671471,2799
71565.8206647539,2800
108200.35291623877,2801
123197.72249800725,2802
169412.45876690678,2803
124810.84915769698,2804
97691.6055767354,2805
83473.87235408355,2806
179930.43011265472,2807
147271.27556862583,2808
127759.31300802535,2809
123055.95471406954,2810
160926.73181879165,2811
169628.72672182304,2812
157659.24205522583,2813
159510.79032794715,2814
98557.17352950381,2815
225009.95726464898,2816
159340.1055554798,2817
131159.77530712902,2818
173935.08813504447,2819
139567.7553459917,2820
98983.40040099112,2821
175723.73865604968,2822
312464.719666936,2823
165258.45196280003,2824
143302.4614610419,2825
132617.38971958228,2826
132861.37611266214,2827
216035.09044050964,2828
224299.5039033942,2829
224835.29031739308,2830
171492.9170286784,2831
245389.47444814286,2832
310709.1641427458,2833
221966.04197495567,2834
226029.49441043666,2835
186353.57808968623,2836
160271.34487975604,2837
155401.75108424737,2838
174416.37342876435,2839
209062.56135993585,2840
201901.15720428736,2841
233484.23398977736,2842
148691.41029253282,2843
178510.03021242676,2844
128789.41010170827,2845
208291.6338801267,2846
217737.7933531724,2847
214748.59431307056,2848
195907.2862878295,2849
269422.52852995106,2850
211457.5630425193,2851
239211.85604086553,2852
234951.5488493245,2853
135503.99731934562,2854
202636.7945858523,2855
196433.5427059621,2856
187731.4161183027,2857
204026.07077689332,2858
101136.4345711235,2859
136415.7096436186,2860
125503.77711193588,2861
171926.0873015211,2862
125664.38550895447,2863
252224.29331575628,2864
142993.68220135593,2865
136025.1068852971,2866
103400.09614595583,2867
94592.43775983698,2868
96931.84993651768,2869
114795.21628256272,2870
81219.30079855569,2871
55729.56234277659,2872
95993.16433242969,2873
143628.31654625855,2874
118095.35348099495,2875
155080.08218164791,2876
154116.01420364226,2877
160853.67398995662,2878
138556.33196708182,2879
108535.20220895363,2880
144704.35015910966,2881
193980.27303823183,2882
205284.96082041872,2883
182799.859890182,2884
187539.97679035278,2885
240589.90397698988,2886
104497.52440407041,2887
147985.29746525802,2888
58997.89212355423,2889
81741.74076872194,2890
141052.4189335598,2891
39449.73220983531,2892
66992.56992657205,2893
46383.091044320536,2894
357468.993140818,2895
286307.9310312285,2896
217373.61196521643,2897
137351.11923904275,2898
203443.2824086763,2899
160751.34535740665,2900
208509.82483808557,2901
170735.79717264767,2902
323348.2140762552,2903
340501.6370120516,2904
75850.46250288619,2905
193524.0609392024,2906
107570.62083408164,2907
128433.76343065397,2908
144018.55816621857,2909
74357.4871810587,2910
79447.29583033171,2911
150866.301094127,2912
77740.51704083182,2913
78063.08026884573,2914
86104.92575492368,2915
80964.10362811481,2916
174278.317201365,2917
119194.03592103235,2918
218139.702964719,2919
