ID,target
315629b98,8900749.95081328
315975911,791731.5655494551
3159c8e9f,11592106.678673776
315b4eba4,2649079.4154756744
315dbb4ba,1001976.0964223389
315f28703,1153193.9694879474
31606c5bb,17670596.06202661
31621a719,2450449.354127558
3163d9ffb,1954779.2792802004
316419eca,1161086.2513660437
3167ba2d2,194078.49373245353
3167eccf8,1769638.1154814519
31690251c,626514.2050418096
316a8fbe4,895407.6384086118
316b129af,2910365.9015815016
316c09aa7,2141914.1886704797
316cd42ce,792988.8693013014
3170ce1ba,677247.9290458029
3173429fd,2103400.9115067846
31742668e,2770557.572041483
3174304bf,2941083.632112388
31764f457,2369691.7703076955
3176f8108,866482.855498588
31773bc9f,3593443.6276303777
3178c34b9,1226542.0586884436
31796a0dd,3539413.3131185607
3179ee97d,3790422.4673402775
3179fe806,3001370.416116197
317d9c78f,536516.3572662784
31805c354,4201614.572734023
318099a10,1685136.6547477443
3181637d6,2432545.7685103724
3184023bc,938183.9970946299
31857e122,4128102.2788379635
3186f03e5,517016.09830566775
31878365c,1849402.355177353
31884f989,2062359.4835994218
3188fdf7d,1744827.2702316395
318aa4692,821149.8394439508
318b5d775,3248570.0877055414
318d18196,2987971.143339457
318e07fb4,1456565.9246517322
3191b404a,2147996.025771618
3193e3119,1438171.3625711845
319436688,1906406.5602527212
31949b11e,2631920.4498993414
3195d8328,436998.3873547325
3196c8170,1756773.3462405985
319784c28,4426641.71286863
3197c0317,4037079.963838605
3197dc86b,2356385.2757959682
31984c4ed,18381833.736761477
3199aefbf,2891628.0714702657
3199fb1bc,9557574.39148689
319afe236,1290186.7109021011
31a0bf02f,2791677.404738611
31a0f382a,1050719.0879000293
31a322928,867159.7227299071
31a345b55,3381314.71085383
31a48228d,2527502.5982993245
31a4f851f,1083918.7358196718
31a6d194a,348338.3870182331
31a81da58,2471225.4763222216
31aaaa022,1598586.5472319839
31acf8ed1,1344444.1333446552
31ad66113,490678.1372312617
31afc6064,62796.78502662665
31b089c3e,1555526.3692088048
31b13765d,108955.25391270782
31b217950,8218324.73728873
31b6e9778,3692351.4464925225
31b9812c6,2459422.6893158387
31b9d781f,237609.93501334134
31ba2b623,1124595.3405795246
31baa494d,3342111.752639115
31bc55e4b,3088293.2070292057
31bd6290b,1053764.699211949
31bdb90ce,497207.7041450163
31bde52d5,702910.6941527136
31bf85fb7,2062385.290956408
31bfadf60,14349524.609607764
31bfbaabe,4884813.885153581
31c1066b5,4721700.507235395
31c2e6b46,799451.428095064
31c3d1723,3114412.0097993235
31c695290,1559703.1927367852
31c7448ee,529651.8082064192
31c76ac5a,1537397.7905842594
31c787f91,3835381.9341046205
31ca5bcf2,4244632.397494683
31caea15b,1347370.0969969677
31caf454d,770875.6875262527
31cb44ddd,6306417.645403291
31cb6bca4,1615287.9409868284
31cc8e62f,346422.1473049023
31cc918af,2021269.5835288856
31cc9b059,3099443.7280498706
31cd4355d,2223223.8364333343
31d0493a9,2380945.1216628687
31d0e6ccc,1283189.7870961716
31d1ca8d4,1307735.404178792
31d21e161,1115231.300309932
31d253bd0,1413427.076461709
31d2abe2d,3907565.0161021743
31d3de32a,9086742.017340664
31d6ff85b,3225431.9397910014
31d809449,1539008.1490079856
31d831323,347099.0835733021
31d98a141,1012845.35931549
31d9fb613,1210406.8040885504
31dcb6b4e,6776946.823571426
31df883d2,649350.8165965882
31df93aab,1002840.210622229
31e0c7284,2704256.616411118
31e38de33,2085231.3623980118
31e425772,2788921.5510913837
31e5c1381,856322.4366521991
31e5f3e2b,198248.969635029
31e82d46b,1514097.0010119164
31ea11ab4,4149771.0539650153
31ea26682,1561186.786560438
31eb1b8ce,644190.262629074
31eb2c3b1,2896125.7470433014
31eb87a56,213726.338238025
31f03d67c,2059545.5535334144
31f0fdc37,448807.5499455348
31f3ef226,1420606.5381186868
31f3f3729,619753.1449559185
31f7fa0d5,3229082.2877726895
31f95311c,2382467.383428363
31fbc9b75,9935096.67225145
31fc3bde3,3706991.585753108
31fc53d83,426189.98941993085
31fc7b437,1213494.8188001777
31ff41f70,3668430.2766221585
320058837,8176529.3403537
32011ad5d,3655653.745886534
320308113,2297217.4928099834
3204930d0,614598.0185068086
3204dd987,1853906.4449337558
32069cb8d,2472998.0632573287
320753c13,4096248.20052828
32079afb2,2895670.026196067
320a0c840,4741744.502889444
320aeb34f,1541145.847396128
320c2e7ba,6497787.134267056
320d8cf18,3776001.715286693
320e424aa,2897671.0212383405
3211f61e4,1703021.8078639265
3213eab1c,1211507.6693465866
32140e1ba,1378068.7654821647
321774d63,11004142.50626751
32179f5af,1118022.956455159
3217b2183,1665381.0166973062
3217b7681,2373917.5459117102
3219d423a,10093594.358347077
321ba83e8,6985214.622232976
321c12a31,6961568.814491642
321ccaf5e,258022.84547149195
321dc6194,1664710.933925711
321de6679,2114426.713843786
321e8a97c,1187812.508424136
322170a4d,2159477.349209759
322229e3d,6533350.145921125
3223e0ee8,2619651.0046519185
3225a6b9c,2454693.9958011536
322618371,5029433.879056086
3226a0d39,413877.5420408671
322744e0c,4262057.264155138
322844cd7,1988456.3231529112
32284a9d8,1772284.433368769
3228675d6,2688007.817329552
322aa7926,3527513.2295240834
322acdd60,364298.91774143925
322b251dd,5145616.940203315
322bd7a56,1445963.599414459
322d6974d,1388793.5080588064
322dcaee9,2517685.633231119
322e944f9,546553.9245081443
3230d862d,2136747.2699696384
3231ffe87,2475888.2844374413
323463a93,1414989.93030647
323a497af,1472366.889423425
323c58b49,810487.7781044985
323e32094,3045079.87692427
323e43572,1483042.094588723
32407e823,15280234.525412096
32430b567,2403844.5876942
3245b7d33,8505192.08493054
3246c6b06,1528664.741895384
3247c5db8,650006.9308630257
324abdd0c,5496110.276647228
324ae437f,7786147.868312855
324c3acca,266092.8614822672
324d09953,1502662.5866683384
324fa3d5d,163258.17296967914
324fd7a1c,4220961.026815431
3257d843d,1117808.0478919547
3259d283a,1602750.0147706037
3259df9fc,2277653.547919898
3259facc9,1354657.1978587916
325dd861b,1223633.616400695
325f32dbf,4026885.7576195593
325fd6bd4,2161130.4469751236
32606405f,1708734.4899248995
32608ce30,936500.5816701811
3262cb0ea,5380556.715751285
3264da4aa,1581774.3173352927
326546b51,4524573.960370884
32655881c,3084417.964328951
3265886fd,945880.5607242672
32682456a,858076.9874509998
32688607e,2451350.9569929168
3268e7822,4960383.15729334
32693689f,390954.2593258442
326c58871,6220028.407335117
326f0dc6d,600041.0609429878
326f4f509,1058463.6602551914
3273ed694,9712903.128718548
32743ea28,350728.2514318136
3274546bb,4486227.606582823
327789f28,98579.30013573362
32790f4db,9918501.828228083
327d06379,307103.9618103841
327fd4795,2338240.6147365426
3281fdc77,724826.3190908297
32822846d,965599.5968557488
3282b8dc3,1276188.9365045321
32847e1d5,1910646.7520489993
3286a69f3,636000.328015454
32873d78e,355016.2195479252
328921113,5052752.492633403
328968be9,610902.5915497895
328d57bd5,4512817.221814832
328d85ab1,2407234.009087337
328d8d798,3342736.4026062055
328d95807,979505.9232236629
328ec6e11,1473002.1524190945
328f0b26a,772808.2298853697
328fe5f65,8528993.422788212
3290b8327,3729673.832000481
329254367,1551719.6795015098
32939309b,1619236.8184668832
32941e150,469300.418637021
329484705,4498388.707310763
32954c664,9982987.035240687
3295a464a,2371136.2182734315
3295ea951,4632690.361499201
329714330,1408985.3983938915
3297239e3,272797.55390027066
329751a47,3862459.9725776366
3297b4982,18010103.249075748
32985a707,660784.0394196482
3298c1b3c,1956632.949372118
3298f42f8,2581144.883282391
329a4bd25,2229985.806347138
329aa1d3c,92365.77723081294
329b61f0c,3517680.94670004
329ba5014,807293.8402746732
329d09189,1029217.2649795819
329dcc578,1304032.871124464
32a1c1a90,1576016.020739097
32a6e7c3b,2140939.4525503693
32a84ae77,1947792.882474118
32a8fbf8e,2657472.3232193147
32a9f51d8,1611477.4822980124
32aad3b53,510952.641402081
32abe6bf4,1069318.2316891153
32ad02f8e,3145461.6829976677
32ae27a74,475736.4440689454
32af11ee9,2837794.0026951735
32af33dac,15689705.20939591
32b35dffb,2304043.8394778655
32b4091db,1294317.6037189597
32b60017c,849043.5639733359
32b662cd5,919260.2862847756
32b6e3eb9,1415409.9065857106
32b88ea79,447491.1559704971
32c318944,4588645.112347196
32c3f12ff,3291953.559949406
32c439dfa,1711778.3075695976
32c4443cf,1228130.718987454
32c500534,4961911.128082662
32c5b1c9e,2100849.7997372947
32c632158,8288253.0764535675
32c8d588c,6976243.516313045
32c8e4537,1327423.4793448483
32c97a1d9,513651.2730271508
32ca130b5,4563545.692010908
32ceb6242,6923625.366405587
32cec1dc4,1022977.3320223424
32d08ffff,598084.1306472368
32d185fe7,2767962.567031663
32d1fc976,782538.6491114821
32d285aa6,72839.11851346238
32d2cd228,3062438.2701064204
32d4cbf71,3565734.223866932
32d6c00ed,241934.95437548222
32d770145,2362121.9078289294
32dd65e80,1954511.082764852
32de64c5d,1998926.9466281305
32df36074,1405847.8467753644
32df3cfcf,827718.6844586373
32e064386,17193674.946342774
32e14e9f1,6246161.194949579
32e3e25a4,515012.61802820873
32e8dc2a6,2013081.0064005759
32ea788a3,1337531.110244466
32ec8dfdd,3751988.168115149
32ecb2332,1522656.1624862254
32eceb85c,3164362.3971602106
32ed41bf6,1882154.529232818
32ed550c4,1735927.581281125
32ef788d4,1844714.8287973423
32f26ad75,1890056.6447775478
32f6ad163,3849618.918985576
32f726b37,703347.5205083203
32f9ce538,1324806.4017517243
32fa9ceee,242584.14184574506
32fabd9a1,1205880.3729614886
32fff8f19,544160.9729392941
330058ecd,5103607.431523281
3301c31f4,4469716.670020105
33024fed2,10935473.814763052
3305f77d2,2777436.9428147473
330719309,1151354.8812598519
33093122d,2641747.739180328
33095ea64,3039665.2640589727
3309be9f6,2193900.7673272877
330c38afb,8491971.999484746
330d5e0ea,1578067.2445600769
330e59e7d,2868337.4866493647
3310508c0,1276594.5052652434
33121149f,817473.0288307976
33167ffe3,5522765.427329214
331951491,3647428.0091792364
331abf60a,1448686.463699213
331b5c6a7,1792744.2188178312
331c7bd3a,2541444.6548382295
331cc0bac,7672199.055608476
331cdf73f,1446409.8544084264
332137917,3434626.280704849
33216dec5,497387.4052043716
3326507ac,8678955.994499128
332706e1e,4662832.432021237
332a018c5,6551948.661294477
332ca7d82,641023.601349888
332ed2a9e,2323424.369474295
332f33921,16409744.991755512
33317895d,1130723.234813055
33342d43a,2267194.613982992
33353b2d0,1502107.8476479119
3335683a8,4060956.340133592
333698956,833073.5183285177
333899c31,5882303.63692437
3338e1b2f,9096800.01133961
333944d08,2016307.1031497475
333a6acc7,8305896.138753253
333b6fcb7,1717851.0900785387
333cc17fa,7543917.00717831
333d487f3,2029489.7088735986
333d8f365,1209865.2147867433
333dfa20d,1162640.2678924918
333f70172,143229.09814916216
333fab674,3129017.555122343
333fecf37,379825.83892495465
334144489,1891170.9296575442
3341e38ca,629783.3324986554
3342f46f9,628165.9048698647
3345cedb6,491726.362157617
3346a3944,962686.1087062948
3347af08b,4117888.482533167
334840a45,2569476.0232838383
33484d3e1,928848.3617747198
33488962f,2275208.896116196
3349754ed,1242025.1373602464
334c653be,2436583.6584933307
334cb638a,664448.6611030725
334dd9957,4519368.241802332
334e63d86,432465.4852481875
334f1be2f,12093496.793267589
335125e03,2804741.5768867396
3351fb4ad,1086206.3015296252
335238583,5556001.421370949
3352b96b6,9825850.292066135
33534f2d5,404056.7769228664
3354c060b,1548158.3928950392
3354dbabc,1026041.8866069418
335a4a5ee,2850029.944395356
335aecc4f,7405133.589052675
335ba6354,539526.3065412597
335c5dc59,184981.71456700913
335db56cc,746269.5178063073
335e0ebdb,11780462.517947644
335ec900d,2991111.4243752235
33604e8bd,5436057.297639144
3360ac023,2646587.897641026
3360fd005,5652495.165203377
33634dece,1013747.5257313484
3363a4522,2383496.043087861
33669f921,3978706.633707445
3367b60b0,3340545.853647433
3368a5e7d,3334143.0146709834
336c1306b,2758383.9397456953
336c5d001,1556122.7629014363
336caff6b,480856.56054164603
336d6dcb8,5058462.121979271
336edbd4a,742193.3767686252
336f5d457,6027675.601951334
33710cae7,2540367.7032546354
3373047bb,5907752.061866179
3375876d3,3937407.473162695
3378637aa,1533621.949506272
33789b548,3768852.092378529
337d529fc,5134065.660398996
337da64b6,1622232.3474580974
337e462e0,1286735.2381148008
337f9b06d,6017518.970938964
338049ab9,1387525.4247468042
33858dd36,8050814.531773028
33863f075,99102.56648070422
338ababd5,1982532.0061360362
338b1b431,1718378.3203366606
338c0e779,253106.99794640037
338d6839a,9077382.557862116
338e60375,3057419.2308413684
338fa5620,15239097.07157141
338ff340d,4086091.0646722945
3392a2d37,2028471.8558689614
3393b83e7,4859072.456172007
339667e5e,3121323.27585441
3396aa219,441448.8939215151
3396c5779,995207.506074308
3396dbe44,2653084.6379260514
339925cc4,553467.7638186275
339b1d23c,3526246.3406233285
339b4e563,3447562.4310050015
339b5a4db,7849163.139516588
339e61769,338002.0928806029
339f0a112,2042110.4640243473
33a3c85ec,5125148.825030587
33a4cb52c,2013474.8313688796
33a69e96d,2480436.897303994
33a6dbcec,1044929.1495947309
33a718d11,492366.2038934152
33a8e0aab,2968861.084697523
33a938d19,1625213.4455369646
33a97a3bb,7109728.290664135
33ab8c216,1334318.5552352546
33adf6809,6189634.104236284
33af0e59e,489107.57236994524
33af320d0,1345093.3925925123
33b06c183,3891300.1295248666
33b33abdd,598831.7839722794
33b423c83,2569580.377053707
33b6efae0,2746721.289273572
33bafc24b,776589.8930610754
33bb09a38,2095461.0079485823
33bc2675a,1379390.227800241
33bf7c8ad,9235482.635349203
33c31b55e,159833.8573564627
33c4a6c63,458740.34391556156
33c7ee72a,1104593.0063188034
33c8ba4eb,1470475.27220064
33ca3b34e,1292456.3679487244
33ca7213e,367217.2771342575
33ca9203a,207515.67825060512
33cbfce70,6304145.114282404
33cc74414,1247061.638260042
33cd61939,4286054.274638847
33ce2bf94,5020750.143672887
33cf3c54e,6027845.741802675
33cf6f0d2,2479722.791578484
33d11ff5c,1082256.3443000535
33d5ee830,1069606.54563798
33d93b3e6,6560816.417488658
33d9ae5c1,717911.0062232839
33da19bd9,1139212.2692498285
33dad041f,514866.0104996731
33dbd5bfa,925009.9149888587
33dc0c1ad,11322049.382393774
33dc330e1,1170650.0463549234
33dc695bc,6362226.47863458
33dde3b61,3833696.0584722254
33de04569,3975048.5535258073
33de3cac5,1324292.5822060823
33e4a8ed8,1844091.7882135333
33e4d252d,6434233.562454225
33e941378,263801.53885081626
33ea0079c,7191099.298807586
33ea09e7f,12046113.267839568
33ea584de,1429061.74339721
33ec0a08c,4807251.236163426
33ecd880b,5422425.235539247
33ed6ff8f,381716.10112131096
33edd0d10,699165.7782857922
33f057cbe,896651.3003762786
33f181d5c,4519110.427451157
33f2bf982,466099.24605211796
33f431a48,2271188.091770297
33f46b34a,1352667.8792515707
33f4ac1cd,1634897.8117991255
33f5b4a58,1065493.1903845908
33f5c5464,979133.5849080437
33f7a6148,2091762.1638184846
33f891652,2642580.093737919
33f96b188,767208.12804538
33fa44b59,380936.92249093624
33fc5e175,1308564.4520268545
33fe3d685,1437082.319851701
33feb8254,3226958.3461904116
33ff1d671,1571197.2435283288
340117b54,1909225.8764090026
34015f8a3,3964252.0819943817
34022a5dc,22204136.791408088
3402bc0e7,17460082.56514517
34032821e,657739.510471447
340470ae5,781325.2767096024
3404773f9,991221.6641736868
340516bcc,336419.3933055789
34087326f,11730475.017275563
340cff123,1873189.2485429354
3410049a6,3687038.685894235
341124773,2130175.955527889
3412051a8,1584119.665614729
34126c75c,1181052.703748616
3413a50a1,1550140.3817640594
3414b0b0d,641556.1878793145
34157824f,749559.1242336204
3415fe64f,6508204.512742556
341b46d39,1662531.5081139393
341edfe37,3982116.906422599
341f3a406,1737786.958994504
341f9fb57,5320596.917068031
341fa685d,6868966.690143865
342140641,3588031.288525201
3422d6981,656108.4500170685
3426173e2,3453160.228712474
34261ac65,1929945.8693210152
342637bb7,413581.0851309532
34271bb6c,4260821.670512753
3427b988d,2575081.3768080445
3427de161,4367957.212761679
3429ef55a,801943.8817160021
342d9bccf,1506581.0479060276
342dbe0c3,2789144.7857650276
342dd4a03,1720117.1979310124
342f9f944,436833.762208689
3431e1dd0,710894.5703295968
3432dbf16,1151101.6325869665
3433b5383,2343130.0080627315
3433bfef8,1795427.0039309736
3435f805d,836814.48172521
3437d8aa7,3322330.8760904665
34384dcf6,9134426.19552844
3438d144e,4035227.825106408
343ada16f,1390213.6808291404
343c0cd8e,3424146.7727539213
343ce8ae5,565250.4443101623
3440cd6d9,3048176.932902533
344136d61,2097410.8726774296
3442a420a,6068218.615092098
34432eae7,11136991.511760369
3445ac2fc,919578.7294311232
3445c9f65,3538777.2885620464
3445ca24b,1081768.0219165361
344770bfa,1936801.0127284143
3447e317f,1225864.7884513047
3449619bb,430461.528238134
3449e3af9,3341902.7973421216
344a99904,4124358.8971897652
344bca4fb,1674849.5383231838
344bd612f,2054387.4305198519
344db8bf9,577291.8076761704
344e8d37d,2914595.25226939
345126443,717074.8222348477
34517d682,2832808.1397586353
3453912fe,1169314.247863865
34544fa6e,3521588.291723425
34576946f,8881988.336913647
345913bfc,1177610.2412623963
3459d2341,5344547.395842913
345a217a0,3248456.4452318186
345a2ac7a,1571738.626008537
345b20ba0,1721735.8162682704
345b8aa49,1511943.8476194872
345bba9aa,563996.0400813913
345bbfe71,301405.71823295194
345c1ebbc,1502715.4182151058
345c77efd,1815524.659792094
345cebf10,9000127.900499728
345d395b5,875527.5282619019
345d78448,7902924.57302805
345d91779,1958325.8745760457
345ec8abe,4658822.55703459
345fe92fe,3245335.695207434
34616d08a,561075.7065803225
34618a02f,2699400.210862679
3462ceb88,1333509.3324142378
3463cefae,1080875.5301074777
346468db5,8507015.40524947
346556bf6,3536902.3394030076
3465ee6aa,1783717.3043788632
34666a230,88284.50648638795
3467a4cac,327707.1669532712
346d11b87,974055.3685102205
346e9a64b,2969881.996554276
347a2b191,2070836.9230187084
347ad4f06,13784013.810899677
347b1b269,5525603.514854509
347b4fe79,687578.9830859252
347d6215d,2033723.52513182
3480271f2,1949426.3378797122
3481c5920,1830978.5613338784
34828d547,1436217.352240635
3482d5bed,1215277.7767666057
348511e14,1532067.6221997312
34875ca5e,3482236.2066686694
348784dbf,3364599.600911457
3488da5b5,1163201.1001221575
348c34b36,873488.8518829759
348d4f49b,5167986.037536404
348e25ec8,1464638.9852040461
348f52353,825599.137624334
348fa59ae,2635365.116166485
348ff3624,15808901.107532265
34901dd13,14519613.110155804
3490a9af9,1325689.4286321036
34921e9ab,2037673.7042674948
349255b2c,3919574.1396599575
34950b113,1719364.473993176
34965ab75,6281752.5561303245
34978484d,2134749.990001233
3498f7158,618153.248895256
349ad2522,4695708.567910135
349b36be8,3191909.10498859
349c26452,3662298.4937014296
349e306a1,170117.48286591927
34a09feae,7541487.301751883
34a1c530d,1928638.7577393514
34a55bdda,304145.33655969455
34a59a843,1937818.0863646865
34a8d308e,5365077.577215188
34a8ff5f9,2540395.7999652876
34aa030c7,265712.5641892509
34aacbdaf,1117279.2123311018
34abc1ccb,890327.7949752074
34ae5f5b4,1846124.4057432776
34af8ae76,2005887.453475304
34af9d377,1016377.7820215886
34b19c046,2230750.5606294777
34b23ee0d,382346.6190476379
34b26908b,8914946.84583004
34b40de75,952209.7771266979
34b46477d,3238890.8314869422
34b52f827,1973866.1586517417
34b8c9054,2193684.7184764673
34b96b21e,3220191.128613507
34ba6d230,3397562.290502195
34bba33d4,9668854.813711897
34bbb2ba1,260350.16249883623
34c0ce67b,2473126.4110473585
34c15c067,1458436.4871879134
34c15dafd,521355.90337233356
34c2bd320,2261446.329877822
34c36b94f,608268.736841504
34c3d8319,3611896.944746012
34c6fe060,909561.7951172008
34c71d83b,8354184.061964944
34c7d2f57,997664.6532393172
34c83224e,173722.04823205518
34c976b42,3329664.182874413
34cc08f3d,1409985.2310547307
34cc3eec3,2684309.0213694707
34cc853b0,3783061.482626597
34cce4f22,2526167.266674631
34ce35dd4,4782569.404323323
34ce50293,1061657.5284070482
34ced62fd,553418.3693403893
34d0af65a,2476964.1499551423
34d232996,2969777.9489245038
34d4f0246,1013036.694373717
34d655eeb,947876.8612989447
34d7eee61,1532223.213615225
34d802ee5,1745458.0578901158
34d84b061,3641172.491154962
34d930713,4347790.155688825
34dc850dd,14765175.352922704
34e0efd37,23209485.12149325
34e267a29,3057454.114202724
34e282245,1974155.041451068
34e41ebe3,938245.2538550647
34e72e569,6682269.0457920525
34e748495,459736.13191858446
34e95e173,3047759.4338086834
34ebfcc04,550679.7918691721
34ed40f19,3045746.8284595744
34ed629fd,2066285.5018485924
34ede435e,1663566.398300678
34f016c9a,1426058.667167031
34f1fdeed,1716225.8124094962
34f2cf198,2916529.6836983263
34f39193c,2333057.28372112
34f3930d5,1794984.8192480602
34f4da64b,3150814.0504907346
34f6639f4,3384784.659086912
34f70a174,599027.1437937451
34f8fb578,1373841.8812225868
34f985b38,949057.0926542325
34fbbc24c,1864844.7665425495
34fe605d1,1680760.0848572522
34ff0b2e7,925617.9432984295
34ff11129,8696438.02118386
35024585d,9179907.981556056
3502b0fb4,1436843.8417104362
3503a7378,544227.6624572742
35061e938,8070647.634662026
35071238c,5702413.682293771
350b49a23,2091040.7533846358
350b79da7,869934.9087687248
350e049f7,7441446.979352413
351118569,1249188.8934485242
35116cb53,7014857.273821056
35141deaf,1741574.8906638161
351491822,1739199.8232225033
3515ab579,459177.86980525515
3516b83c4,1081609.068022204
351a5938a,1909586.7430461498
3520b1103,6099204.551706744
3523d2313,779085.5332984802
3524a83a2,2017083.2807906906
3524ad238,1281277.0806401537
3525c4cd7,7674659.162208165
3526caac0,413806.5393718787
35272c736,1651266.082744255
3528cde43,4679736.846577478
352dbfb7d,2689297.0686531635
352ea3117,1497222.4480516643
352ee1edc,5107652.837044572
352ef8a61,3191501.3090506243
352f94411,4733423.9875965975
35309a6ad,1309892.7551375104
3530bbd14,1725283.1241647978
3531aa3c1,6083243.634222631
353404816,4342762.170002624
35340bd86,2031617.9991650144
3534b50d0,1632177.1551541977
35389a987,811153.8038080296
353aeffcb,1728958.624243487
353b01ed2,236834.10666115716
353ba20ec,221506.07650379508
353c95a27,1120571.7630291702
353f7603f,818413.566649393
35415fbf9,1426452.8460313883
3541e9bc4,1768589.363959248
3543abf73,653574.3561832537
35460da02,1298967.6808413877
35465f5cb,293596.8395319534
3546b0012,2646216.856370299
35483ae42,1432794.1533705136
354ab27ba,1099549.37279825
354af7369,1325315.8369997428
354c3c6ef,2230195.717846417
354c7114b,554065.8520428695
354d22cc7,5045203.143129639
354db72a5,89913.63803133603
354dfc965,3868954.698597911
354ed9e5a,6663945.215205142
35502624b,8672158.539199485
355062f38,6766553.4875444425
3550c52b7,398448.40191402554
3550e4a68,772255.8017959303
355191b57,3366893.3452521143
35537227a,584019.5862224775
355412b4d,1665736.2570732245
3556206f1,1035967.2248841523
35565c50e,1243711.7587551037
355750723,3071814.510626626
355839a7a,2054990.53258995
355893bec,715527.7244571692
3559a24a2,1224999.3024772368
355a30353,883908.1998973077
355a457bf,2687496.8711198973
355a575e6,1461406.2523563094
355c9364d,1481615.1136080183
355fefdc4,3783377.7344584344
35605bba6,1494817.5291371907
356415f65,1287046.7986949894
356554faa,1444822.1143385957
3565aa225,1247709.188887621
35679fa01,1233516.7675471967
3568ed5d7,113520.05317893799
3569f3741,238584.04225468426
356afa4dc,1365211.8002289368
356c5ef5f,1897007.5643048654
356fb4260,6992865.060229314
356fc57f5,2364015.983538852
356fea8cf,18508213.398562912
3570f0d5f,654238.9960483846
357131480,11007619.314550757
3572a59a7,3261641.934506323
357445c07,1716752.5697002388
3574a54f0,2256560.9050035924
3575e89bb,1616216.0671195155
3576b4911,815634.3377246256
3576c02be,1296001.280292883
35774d73b,570466.9555426611
35793af35,6560816.417488658
357bf759b,6240583.242851399
357de428b,1071231.1582208178
357e3a5fc,516826.5378617722
358081176,1597130.941776278
3580f209c,3961760.3799085584
35817b4f7,1867795.5677829632
3581a312d,1397005.765332389
358210186,3443282.6133089177
3582b68c1,6845577.91194278
35832554b,2571781.979393062
3583365bf,2393822.6659859624
35834193b,2185796.226680272
358507b91,827875.957435812
3585fa93f,1019475.4323065996
3588e7287,867563.2137834234
3589d8168,5279210.696818791
358c68ebe,367258.52506244
358d65fbd,1143812.824313941
358edc468,492421.65871253196
358febc60,2510024.36459394
359018a52,1921237.3936975866
359055ae4,6425802.399037914
3590fb652,304658.25063601206
359287a01,3687938.666328894
3594253be,5576620.8099025665
35942c9b1,2613153.880496929
3595b529d,1713461.0476935988
35960776f,1027177.4753034104
359895a23,1483638.542299626
3598b7cf8,5015150.712250027
3598dfaf4,2108153.657580308
359c27db4,466770.9234951256
359c85a57,2088812.0049048287
359c96f78,386189.8524607247
359da9bdc,3063508.8271872397
359e2354f,1084427.1558613137
359ee8935,701203.5841706891
359f2134b,233555.54679880154
359fa095c,1820432.5862582151
359fbfe07,3547665.3028679565
35a2ff394,4513021.494138667
35a4b6d1a,2038551.7747562113
35a510b29,1447882.1240728775
35a65ee30,1627410.3272355085
35a717184,3073386.0910082865
35a94bd69,2663619.052615895
35ab713db,1391552.8647593264
35ad1c661,588706.866859423
35ad97acb,1068069.9205486146
35aeefc95,2505091.842553242
35b250958,819849.7063073111
35b6114eb,1453251.3613868426
35b6d7596,1673004.45098614
35b6e1b30,3075914.6269363165
35bcc181e,2775614.6420952096
35beeaf6d,7896588.14072763
35bf4bd5b,429562.88516162225
35bfa84a3,4063663.196215529
35c0257aa,794152.0839587201
35c0a34af,1515240.1489429604
35c104ebd,3540671.2742603137
35c14c561,2916768.7092179153
35c3471ea,1900331.79237446
35c4fe928,92501.24850823823
35c546f16,2587599.8995294888
35c587998,8365644.780531911
35ca50f26,616740.5971708931
35cae7f41,2285381.3864340647
35cde7530,3097560.6628663074
35ce66d6d,3672312.497398183
35cfa5fca,1279537.7987539559
35d0d282b,629613.8919767018
35d1dda4f,3887448.744211377
35d243019,1960095.5326525127
35d2ac17e,4226011.338074542
35d8de383,2217613.8031836143
35d962197,3349727.1861118297
35dc69628,778467.5396541099
35dccd697,1013844.636280243
35de76663,2519156.46389319
35df16ae8,2620619.275477788
35e037a46,2635600.616146555
35e046819,9061403.728048326
35e14e3d7,3881652.534130741
35e260d06,509564.2905243965
35e3a15ff,954492.6610976344
35e3fdbc7,607305.3875758203
35e4f7097,3274864.4927333323
35e593e14,5371511.982603282
35e65edde,715710.0425218438
35e818758,3950434.112555038
35e81da7e,1123603.034073288
35e9f891c,2895263.338494154
35ea37710,4933167.611221022
35ebdb7b2,335230.57542227395
35ed7e09b,7693837.56635574
35ed8c8fb,1618825.0776559315
35edd79e7,21247638.04697173
35ee059a6,1184082.4398330064
35f280b54,3471512.9458283256
35f294bc9,1240006.615050743
35f4f8ad0,6305801.3423795495
35f532504,4623119.096245742
35f74480c,1324987.1951501828
35f99b483,1214635.7264643253
35fb30ee2,1829289.4898989028
35fb6ff11,2790813.716175832
35fc1bb76,1019013.6515018543
35fd2fef3,6270149.145417022
35ff8c73d,1852174.1671104762
36016fdf9,4624660.780714051
360382d2c,3208650.562986911
3604dd146,1979051.7601720958
36053507f,4708915.837955963
360744624,789931.7496900616
360862bc7,1645294.0800516056
3609d2581,943321.3179772799
3609f0485,5495513.862826137
360aa5fc8,1438824.1449826222
360f223ac,324131.03682986385
360fbd8ca,5377430.151709071
3613c7b2f,1556132.0441410686
3615a458a,1719671.5769830723
361689edd,2831582.2241395726
3617d87b0,15416226.203985285
361d8a1ee,1079061.491325718
362257f57,5701693.6182593405
36226a75a,2335321.530549862
3622ef590,4599691.047857167
36251ad52,1589100.8319677273
3625854df,814135.0722147375
3625b5125,1659724.7353996076
3626462a7,6633972.595739637
